WKT,destination_stop,destination_stop_latitude,destination_stop_longitude,distance,duration,mobile,origin_stop,origin_stop_latitude,origin_stop_longitude,route
"LINESTRING (-2.36205 51.359952,-2.362088 51.359949,-2.362289 51.359932,-2.363079 51.359855,-2.363713 51.35979,-2.363943 51.359757,-2.363913 51.359397,-2.363903 51.359326,-2.363867 51.35906,-2.363777 51.358797,-2.363512 51.358286,-2.362926 51.358405,-2.362729 51.35844,-2.362286 51.358519,-2.361483 51.358632,-2.360702 51.358748,-2.360466 51.358783,-2.360264 51.358817,-2.359916 51.358869,-2.359713 51.358901,-2.359526 51.358929,-2.357366 51.359217,-2.35699 51.359278,-2.35689 51.359292,-2.355615 51.359597,-2.354104 51.359897,-2.354009 51.359937,-2.353885 51.360026,-2.353854 51.360054,-2.353844 51.3601,-2.3538 51.360138,-2.353756 51.360154,-2.353703 51.36016,-2.353652 51.360155,-2.353594 51.360133,-2.353563 51.360106,-2.353495 51.360079,-2.353306 51.360038,-2.353253 51.360034,-2.353148 51.360026,-2.353009 51.360042,-2.352346 51.360149,-2.352016 51.360211,-2.351852 51.360251,-2.351416 51.360364,-2.349863 51.360877,-2.349507 51.360987,-2.349346 51.361043,-2.349242 51.361081,-2.348366 51.361368,-2.34767 51.361599,-2.346064 51.362168,-2.345958 51.362205,-2.345274 51.362439,-2.344992 51.362502,-2.344991 51.362386,-2.345026 51.362266,-2.345841 51.361072,-2.345942 51.36093,-2.346018 51.360823,-2.346339 51.360349,-2.347333 51.360601,-2.347311 51.360636)",The Firs,"51.3606724985936","-2.3472917203766834",2033,261.5,Mobile,Hawthorn Grove,"51.35995540103806","-2.3620505939439638",Route 1
"LINESTRING (-2.347311 51.360636,-2.347333 51.360601,-2.347761 51.360709,-2.348065 51.360785,-2.349132 51.361053,-2.349242 51.361081,-2.349346 51.361043,-2.349507 51.360987,-2.349863 51.360877,-2.351416 51.360364,-2.351852 51.360251,-2.352016 51.360211,-2.352346 51.360149,-2.353009 51.360042,-2.353148 51.360026,-2.353243 51.360017,-2.353297 51.360014,-2.353552 51.360005,-2.353621 51.359983,-2.353651 51.359975,-2.353684 51.359969,-2.35371 51.359968,-2.353734 51.359969,-2.353821 51.35997,-2.35397 51.359931,-2.354104 51.359897,-2.355615 51.359597,-2.35689 51.359292,-2.35699 51.359278,-2.357366 51.359217,-2.359526 51.358929,-2.359713 51.358901,-2.359916 51.358869,-2.360264 51.358817,-2.360466 51.358783,-2.360702 51.358748,-2.361483 51.358632,-2.362286 51.358519,-2.362729 51.35844,-2.362926 51.358405,-2.363512 51.358286,-2.363542 51.35828,-2.364315 51.358128,-2.364813 51.358024,-2.365051 51.357975,-2.365562 51.357846,-2.366003 51.357719,-2.366788 51.357474,-2.367461 51.35723,-2.367977 51.356996,-2.368057 51.356913,-2.368308 51.356932,-2.36844 51.356846,-2.36859 51.356784,-2.368735 51.356737,-2.368967 51.356662,-2.36943 51.356542,-2.369953 51.356517,-2.370168 51.356533,-2.370405 51.356587,-2.370614 51.356645,-2.371016 51.356795,-2.371127 51.356837,-2.371264 51.356885,-2.371829 51.357084,-2.371963 51.357124,-2.372137 51.357142,-2.372287 51.35715,-2.37246 51.357128,-2.372497 51.357112,-2.372549 51.357103,-2.372636 51.357112,-2.372679 51.357132,-2.372713 51.357165,-2.372725 51.357189,-2.372794 51.35725,-2.372917 51.357337,-2.373101 51.357453,-2.373165 51.357482,-2.373834 51.357717,-2.374053 51.3578,-2.374383 51.35792,-2.374863 51.358124,-2.375346 51.358319,-2.375522 51.358373,-2.375761 51.358399,-2.375828 51.3584,-2.375908 51.358425,-2.375986 51.358487,-2.376002 51.358534,-2.375991 51.358582,-2.376041 51.358634,-2.376092 51.358683,-2.376213 51.358776,-2.376596 51.358949,-2.378711 51.359905,-2.378803 51.359949,-2.378949 51.360014,-2.37885 51.36011,-2.378611 51.360473,-2.378276 51.361061,-2.378079 51.361026,-2.378021 51.361006,-2.377976 51.360957,-2.377971 51.360891,-2.378003 51.360434,-2.377983 51.360248,-2.377898 51.360104,-2.377806 51.360028,-2.377681 51.35996,-2.376863 51.359578,-2.376783 51.359541,-2.376599 51.359479,-2.37646 51.359471,-2.37646 51.359442)","Chelwood Drive, Odd Down","51.359442503567685","-2.3764373219517707",2824.5,358.2,Mobile,The Firs,"51.3606724985936","-2.3472917203766834",Route 1
"LINESTRING (-2.420801 51.315383,-2.420633 51.314889,-2.420617 51.314821,-2.420398 51.314689,-2.420049 51.314477,-2.420179 51.314394,-2.420387 51.314241,-2.420685 51.313884,-2.420758 51.313696,-2.420765 51.313631,-2.420781 51.313495,-2.420759 51.313243,-2.420662 51.313019,-2.42052 51.312823,-2.420143 51.312344,-2.42004 51.312216,-2.419914 51.312056,-2.419909 51.312046,-2.419722 51.311936,-2.419563 51.311874,-2.41938 51.311839,-2.419291 51.311829,-2.419168 51.311797,-2.41906 51.311727,-2.418999 51.31164,-2.418998 51.311583,-2.418964 51.311448,-2.418885 51.311357,-2.418746 51.311204,-2.418579 51.311135,-2.418322 51.311058,-2.418021 51.311006,-2.417678 51.31098,-2.414794 51.310794,-2.414174 51.310803,-2.413915 51.310845,-2.411117 51.311385,-2.410908 51.311419,-2.410299 51.311538,-2.409832 51.311672,-2.409214 51.311889,-2.408209 51.312283,-2.407822 51.31245,-2.40751 51.312632,-2.407293 51.312808,-2.407009 51.31297,-2.406591 51.313094,-2.405199 51.313378,-2.405054 51.3134,-2.404884 51.313425,-2.404546 51.313432,-2.404252 51.313409,-2.40328 51.313251,-2.402809 51.313144,-2.402654 51.313121,-2.402522 51.313118,-2.402442 51.313139,-2.402325 51.313239,-2.401929 51.313791,-2.401714 51.314036,-2.401465 51.314206,-2.401187 51.314357,-2.400906 51.314493,-2.400548 51.314635,-2.400201 51.314755,-2.396998 51.315674,-2.396347 51.315888,-2.395623 51.316178,-2.394412 51.31656,-2.393994 51.316636,-2.393567 51.316691,-2.39279 51.316729,-2.392374 51.316779,-2.391967 51.316847,-2.391322 51.317016,-2.389966 51.317401,-2.389592 51.317542,-2.387924 51.318258,-2.3843 51.319588,-2.383334 51.319856,-2.382186 51.320067,-2.381801 51.32021,-2.381413 51.320435,-2.380561 51.320761,-2.379676 51.321094,-2.378983 51.321355,-2.378693 51.321471,-2.378529 51.321539,-2.377693 51.32172,-2.376948 51.322058,-2.376852 51.322082,-2.376765 51.322093,-2.376371 51.322191,-2.375813 51.322386,-2.375265 51.32276,-2.374875 51.322933,-2.37543 51.323289,-2.375441 51.3233,-2.375572 51.323447,-2.375243 51.323547,-2.375095 51.323615,-2.374971 51.323695,-2.374878 51.323785,-2.374877 51.32379)",Manor Close and school,"51.323787655129486","-2.3748108172828903",4154,606.9,Mobile,Beacon Hall,"51.315401610524546","-2.420657815086641",Route 2
"LINESTRING (-2.374877 51.32379,-2.374878 51.323785,-2.374971 51.323695,-2.375095 51.323615,-2.375243 51.323547,-2.375572 51.323447,-2.375441 51.3233,-2.37543 51.323289,-2.374875 51.322933,-2.375265 51.32276,-2.375813 51.322386,-2.376371 51.322191,-2.376765 51.322093,-2.376852 51.322082,-2.377074 51.322284)",Village Hall,"51.32263585881716","-2.37749903435881",336.5,71.7,Mobile,Manor Close and school,"51.323787655129486","-2.3748108172828903",Route 2
"LINESTRING (-2.377074 51.322284,-2.376852 51.322082,-2.376948 51.322058,-2.377693 51.32172,-2.378529 51.321539,-2.378693 51.321471,-2.378983 51.321355,-2.379676 51.321094,-2.380561 51.320761,-2.381413 51.320435,-2.381801 51.32021,-2.382186 51.320067,-2.383334 51.319856,-2.3843 51.319588,-2.387924 51.318258,-2.389592 51.317542,-2.389966 51.317401,-2.391322 51.317016,-2.391967 51.316847,-2.392374 51.316779,-2.39279 51.316729,-2.393567 51.316691,-2.393994 51.316636,-2.394412 51.31656,-2.395623 51.316178,-2.396347 51.315888,-2.396998 51.315674,-2.400201 51.314755,-2.400548 51.314635,-2.400906 51.314493,-2.401187 51.314357,-2.401465 51.314206,-2.401714 51.314036,-2.401929 51.313791,-2.402325 51.313239,-2.402442 51.313139,-2.402522 51.313118,-2.402654 51.313121,-2.402809 51.313144,-2.40328 51.313251,-2.404252 51.313409,-2.404546 51.313432,-2.404884 51.313425,-2.405054 51.3134,-2.405199 51.313378,-2.406591 51.313094,-2.407009 51.31297,-2.407293 51.312808,-2.40751 51.312632,-2.407822 51.31245,-2.408209 51.312283,-2.409214 51.311889,-2.409832 51.311672,-2.410299 51.311538,-2.410908 51.311419,-2.411117 51.311385,-2.413915 51.310845,-2.414174 51.310803,-2.414794 51.310794,-2.417678 51.31098,-2.418021 51.311006,-2.418322 51.311058,-2.418579 51.311135,-2.418746 51.311204,-2.418933 51.311303,-2.419096 51.311352,-2.419264 51.311369,-2.419397 51.311358,-2.419528 51.311375,-2.419784 51.31137,-2.420196 51.31131,-2.420564 51.311204,-2.42167 51.310907,-2.422273 51.310708,-2.422803 51.310576,-2.423541 51.310418,-2.424066 51.310343,-2.424568 51.310308,-2.424975 51.310305,-2.424955 51.310026,-2.424937 51.309907,-2.424373 51.308905,-2.423933 51.308329,-2.423857 51.308168,-2.423823 51.308067,-2.423796 51.307973,-2.423265 51.30714,-2.422996 51.306749,-2.422484 51.306092,-2.42186 51.305267,-2.421594 51.304911,-2.421242 51.304425,-2.420899 51.303849,-2.420788 51.3034,-2.420764 51.30286,-2.420761 51.302417,-2.420771 51.30205,-2.420944 51.301503,-2.421174 51.301146,-2.421401 51.300879,-2.421716 51.300586,-2.421787 51.300491,-2.421781 51.300352,-2.421725 51.30028,-2.421592 51.300171,-2.420638 51.29955,-2.420532 51.299479,-2.420361 51.29936,-2.420273 51.299284,-2.420238 51.299202,-2.420234 51.299092,-2.420446 51.298586,-2.42056 51.298427,-2.420721 51.298269,-2.421755 51.297638,-2.421858 51.297598,-2.42199 51.297577,-2.422429 51.297546,-2.42313 51.297538,-2.423439 51.297507,-2.423556 51.297466,-2.423638 51.297411,-2.423707 51.297227,-2.423724 51.297119,-2.423828 51.296709,-2.423987 51.296396,-2.424028 51.296281,-2.424031 51.296148,-2.423927 51.295759,-2.423739 51.295497,-2.423576 51.29534,-2.423455 51.295237,-2.423383 51.294952,-2.423319 51.294781,-2.42332 51.294676,-2.423328 51.294611,-2.423396 51.294542,-2.423514 51.294511,-2.423726 51.29449,-2.42409 51.294485,-2.424282 51.294468,-2.425002 51.294324,-2.425829 51.294035,-2.425926 51.293981,-2.425975 51.293928,-2.425976 51.293859,-2.42594 51.293789,-2.425857 51.29369,-2.425585 51.293439,-2.42554 51.293357,-2.425444 51.292962,-2.4253 51.292683,-2.425293 51.292587,-2.425291 51.29251,-2.425304 51.292491,-2.425316 51.292475,-2.425418 51.292386,-2.425622 51.292259,-2.426009 51.292046,-2.42656 51.291824,-2.426928 51.291623,-2.427158 51.291418,-2.427559 51.290987,-2.42764 51.290887,-2.427725 51.290783,-2.428052 51.290351,-2.428576 51.289662,-2.428949 51.289062,-2.429136 51.288691,-2.429312 51.288393,-2.429945 51.288647,-2.430435 51.288843,-2.430742 51.288988,-2.431684 51.289469,-2.431861 51.289552,-2.431627 51.289754,-2.431605 51.289791)",Writhlington Hanover Court,"51.28971967054287","-2.431306337804254",6979.3,879.4,Mobile,Village Hall,"51.32263585881716","-2.37749903435881",Route 2
"LINESTRING (-2.431605 51.289791,-2.431627 51.289754,-2.431861 51.289552,-2.432286 51.28976,-2.432823 51.28999,-2.433476 51.290198,-2.433755 51.290256,-2.434153 51.290301,-2.434248 51.290314,-2.434503 51.290339,-2.436342 51.290403,-2.436954 51.290455,-2.437309 51.290517,-2.437524 51.290583,-2.437721 51.290668,-2.438357 51.29103,-2.438921 51.291359,-2.439098 51.291427,-2.439328 51.291482,-2.442292 51.29169,-2.442667 51.29169,-2.4431 51.291679,-2.443594 51.291667,-2.444051 51.291635,-2.444324 51.291615,-2.44451 51.291596,-2.444563 51.29159,-2.445637 51.291464,-2.445763 51.291439,-2.44577 51.291401,-2.445805 51.291367,-2.445838 51.291355,-2.445868 51.291344,-2.445917 51.291341,-2.445966 51.29135,-2.446003 51.291364,-2.446032 51.291388,-2.446045 51.291451,-2.446032 51.291472,-2.445993 51.2915,-2.445972 51.291507,-2.445947 51.291516,-2.446001 51.291623,-2.446076 51.291758,-2.446173 51.2919,-2.446433 51.292161,-2.446534 51.292257,-2.446632 51.292346,-2.446751 51.292438,-2.446907 51.292507,-2.447079 51.292556,-2.447634 51.292643,-2.447788 51.292685,-2.44784 51.292763,-2.447845 51.292968,-2.447848 51.293045,-2.447828 51.293124,-2.447998 51.293369,-2.448093 51.293504,-2.448317 51.29389,-2.448423 51.294074,-2.448801 51.29472,-2.449188 51.295375,-2.449509 51.295981,-2.449902 51.296633,-2.450366 51.297302,-2.450911 51.29779,-2.45153 51.2981,-2.452285 51.298446,-2.453343 51.29886,-2.453479 51.298941,-2.453604 51.299048,-2.453737 51.299282,-2.453788 51.299441,-2.453812 51.299601,-2.453806 51.299693,-2.453785 51.299823,-2.453756 51.299953,-2.453488 51.300596,-2.453166 51.301267,-2.452662 51.301938,-2.451932 51.302742,-2.451804 51.30283,-2.451074 51.303346,-2.447844 51.305122,-2.444227 51.307061,-2.443072 51.307677,-2.442985 51.307733,-2.441086 51.308782,-2.440414 51.309149,-2.438782 51.31004,-2.437947 51.310359,-2.437315 51.310609,-2.437213 51.310686,-2.43713 51.310793,-2.43709 51.310862,-2.437076 51.310926,-2.436985 51.311043,-2.436851 51.3111,-2.436201 51.311482,-2.436023 51.31158,-2.434748 51.312254,-2.434016 51.312606,-2.43285 51.313289,-2.431206 51.314205,-2.431176 51.314221,-2.431328 51.31433,-2.43226 51.315032,-2.432097 51.315159,-2.431993 51.315216,-2.431837 51.315243,-2.431684 51.315467,-2.431555 51.315587,-2.431404 51.315692,-2.431299 51.315734,-2.431176 51.315729,-2.430998 51.315703,-2.43095 51.315689)",Hillcrest,"51.31568336282971","-2.4309540034253354",4776.7,483.3,Mobile,Writhlington Hanover Court,"51.28971967054287","-2.431306337804254",Route 2
"LINESTRING (-2.43095 51.315689,-2.430998 51.315703,-2.431176 51.315729,-2.431299 51.315734,-2.431404 51.315692,-2.431555 51.315587,-2.431684 51.315467,-2.431837 51.315243,-2.431993 51.315216,-2.432097 51.315159,-2.43226 51.315032,-2.432855 51.315451,-2.432909 51.31549,-2.433024 51.315574,-2.433103 51.315632,-2.433352 51.315812,-2.433734 51.316221,-2.434272 51.317041,-2.433396 51.317393,-2.433193 51.3175,-2.433111 51.317577,-2.433047 51.317751,-2.432977 51.317988,-2.43295 51.318233,-2.432949 51.318544)",Camvale,"51.31854378134742","-2.4330119874359384",607.6,145.8,Mobile,Hillcrest,"51.31568336282971","-2.4309540034253354",Route 2
"LINESTRING (-2.432949 51.318544,-2.43295 51.318233,-2.432977 51.317988,-2.433047 51.317751,-2.433111 51.317577,-2.433193 51.3175,-2.433396 51.317393,-2.434272 51.317041,-2.433734 51.316221,-2.433352 51.315812,-2.433103 51.315632,-2.433024 51.315574,-2.432909 51.31549,-2.432855 51.315451,-2.43226 51.315032,-2.431328 51.31433,-2.431176 51.314221,-2.430837 51.314382,-2.43014 51.314707)",School,"51.31453317309913","-2.4299321037752515",683.8,153.3,Mobile,Camvale,"51.31854378134742","-2.4330119874359384",Route 2
"LINESTRING (-2.43014 51.314707,-2.430837 51.314382,-2.431176 51.314221,-2.431206 51.314205,-2.43285 51.313289,-2.434016 51.312606,-2.434748 51.312254,-2.436023 51.31158,-2.435844 51.311468,-2.435724 51.311415,-2.435577 51.311378,-2.435369 51.311364,-2.434831 51.311385,-2.434583 51.311394,-2.434513 51.311391,-2.434008 51.311395,-2.433744 51.311388,-2.432689 51.311335,-2.43206 51.31133,-2.4316 51.311336,-2.431108 51.311367,-2.431012 51.311374,-2.430796 51.311377,-2.430544 51.311367,-2.430233 51.311342,-2.429804 51.31128,-2.429242 51.311195,-2.429188 51.311765,-2.429281 51.311792,-2.429357 51.311836,-2.429406 51.311906,-2.429424 51.311973,-2.429622 51.311948,-2.429763 51.311972,-2.430343 51.312148,-2.430818 51.312292,-2.43171 51.312575,-2.431823 51.31262,-2.431895 51.312696,-2.431927 51.312768,-2.432039 51.312681,-2.432174 51.312673)",St John's Close,"51.31270943067313","-2.432179591210041",1337.6,198.7,Mobile,School,"51.31453317309913","-2.4299321037752515",Route 2
"LINESTRING (-2.432174 51.312673,-2.432039 51.312681,-2.431927 51.312768,-2.431895 51.312696,-2.431823 51.31262,-2.43171 51.312575,-2.430818 51.312292,-2.430343 51.312148,-2.429763 51.311972,-2.429622 51.311948,-2.429424 51.311973,-2.429406 51.311906,-2.429357 51.311836,-2.429281 51.311792,-2.429188 51.311765,-2.429242 51.311195,-2.428336 51.311072,-2.427811 51.311031,-2.426787 51.311025,-2.426289 51.310994,-2.425991 51.310946,-2.425827 51.31091,-2.425689 51.31089,-2.425292 51.310852,-2.424899 51.310827,-2.424564 51.310826,-2.423229 51.311004,-2.423295 51.31119)",Wellow Tyning,"51.31116693109456","-2.4234587892398567",763.6,153.2,Mobile,St John's Close,"51.31270943067313","-2.432179591210041",Route 2
