WKT,destination_stop,destination_stop_latitude,destination_stop_longitude,distance,duration,mobile,origin_stop,origin_stop_latitude,origin_stop_longitude,route
"LINESTRING (-3.326133 56.187794,-3.324973 56.188582,-3.324903 56.188734,-3.325037 56.189315,-3.32499 56.189432,-3.324757 56.189513,-3.323294 56.189321,-3.322538 56.189374,-3.322418 56.189161,-3.322188 56.188963,-3.321764 56.188651,-3.320132 56.187797,-3.319993 56.187734,-3.319797 56.187711,-3.31954 56.187728,-3.31943 56.187746,-3.319262 56.187795,-3.318927 56.187231,-3.318852 56.187097,-3.318352 56.186223,-3.317326 56.183749,-3.317291 56.183663,-3.317116 56.183401,-3.314447 56.176997,-3.31476 56.176968,-3.315263 56.176862,-3.31611 56.176646,-3.316683 56.176449,-3.316995 56.176333,-3.31732 56.176147,-3.31757 56.17592,-3.317707 56.175729,-3.318556 56.175669,-3.319741 56.175669,-3.330741 56.176796,-3.332328 56.176979,-3.332848 56.177041,-3.334477 56.177235,-3.336811 56.177587,-3.337796 56.177731,-3.339661 56.178065,-3.340666 56.178186,-3.34393 56.178413,-3.346607 56.178652,-3.347498 56.178712,-3.348319 56.178711,-3.348911 56.178681,-3.349405 56.178637,-3.350516 56.178506,-3.351369 56.17833,-3.352319 56.178075,-3.35303 56.177847,-3.35362 56.177623,-3.354608 56.177197,-3.355247 56.176845,-3.356629 56.175995,-3.357453 56.175471,-3.358287 56.174967,-3.358607 56.174803,-3.359379 56.174427,-3.36022 56.174071,-3.361214 56.173733,-3.362369 56.173409,-3.363302 56.173193,-3.364233 56.173012,-3.365339 56.172882,-3.36976 56.17251,-3.372154 56.172187,-3.374912 56.171837,-3.376467 56.171657,-3.376621 56.171639,-3.38038 56.171199,-3.381577 56.171124,-3.38409 56.17093,-3.388703 56.170639,-3.395109 56.170267,-3.400806 56.169902,-3.401288 56.169796,-3.40158 56.169709,-3.402053 56.170196,-3.402202 56.170331,-3.402607 56.17069,-3.403012 56.171045,-3.403224 56.171229,-3.404642 56.172467,-3.405083 56.172974,-3.405174 56.173139,-3.4053 56.173439,-3.405459 56.174011,-3.405653 56.175584,-3.405749 56.175918,-3.40589 56.176198,-3.406187 56.176523,-3.406883 56.177137,-3.407586 56.177758,-3.40841 56.177595,-3.408791 56.177521)",Hatchbank Rd,"56.177689","-3.408898",8697,701.8,Mobile 2,Levenmouth Farm,"56.1874196","-3.3264856",Mobile 2 Week 1 Wednesday
"LINESTRING (-3.408791 56.177521,-3.409375 56.177406,-3.410757 56.177132,-3.411212 56.177042,-3.411917 56.176895,-3.415271 56.176214,-3.417423 56.175816,-3.41885 56.17562,-3.418966 56.175604,-3.41986 56.175486,-3.421396 56.175283,-3.423863 56.174958,-3.425274 56.174682,-3.425952 56.174449,-3.426313 56.17417,-3.426721 56.1739,-3.426976 56.173849,-3.427441 56.173755,-3.427787 56.173733,-3.429057 56.173847,-3.430178 56.173895,-3.432703 56.174038,-3.434736 56.174133,-3.435821 56.174096,-3.439113 56.174032,-3.44041 56.174004,-3.441115 56.173803,-3.441793 56.17366,-3.442724 56.173337,-3.444677 56.172114,-3.445562 56.171408,-3.445707 56.171213,-3.44577 56.170804,-3.446008 56.170103,-3.446814 56.168541,-3.447024 56.168431,-3.447104 56.168488,-3.447249 56.168549,-3.456486 56.170737,-3.456861 56.170865,-3.457151 56.171011,-3.457326 56.171132,-3.45746 56.17127,-3.457811 56.171891,-3.457908 56.171986,-3.458212 56.172164,-3.459688 56.172854,-3.461145 56.173503,-3.461762 56.173726,-3.462347 56.173898,-3.467485 56.175286,-3.468025 56.175396,-3.471102 56.175911,-3.471603 56.175981,-3.475929 56.176398,-3.476499 56.176467,-3.478735 56.176817,-3.479675 56.176922,-3.480204 56.176962,-3.482254 56.176962,-3.48357 56.176961,-3.485017 56.17696,-3.485996 56.176927,-3.486293 56.176928,-3.486598 56.17696,-3.493555 56.178376,-3.494626 56.17861,-3.503222 56.180488,-3.507239 56.18138,-3.508155 56.181579,-3.509689 56.18076,-3.509752 56.18074,-3.509905 56.180691,-3.52283 56.176688,-3.53487 56.174137,-3.535627 56.173805,-3.536161 56.173469,-3.536672 56.173045,-3.537039 56.172853,-3.538835 56.172304,-3.541738 56.171521,-3.547176 56.170053,-3.552649 56.169812,-3.553893 56.169779,-3.557157 56.169657,-3.55805 56.169632,-3.566164 56.169754,-3.570145 56.170677,-3.570872 56.169951,-3.571154 56.169849,-3.577332 56.169066,-3.579778 56.168756,-3.580088 56.168729,-3.580324 56.168743,-3.580496 56.168799,-3.580697 56.168917,-3.580847 56.169057,-3.580972 56.169099,-3.58117 56.169089,-3.58133 56.169072,-3.581218 56.168868,-3.581028 56.16863,-3.580757 56.168383,-3.580028 56.167839,-3.579823 56.167647,-3.579716 56.167532,-3.579567 56.16734,-3.579438 56.16702,-3.579386 56.166811,-3.579404 56.166385,-3.579524 56.166078,-3.579754 56.165733,-3.579862 56.165573,-3.579958 56.165477,-3.580303 56.165122,-3.580631 56.164793,-3.580837 56.164653,-3.581619 56.164242,-3.58179 56.164512,-3.581769 56.164673,-3.581899 56.165135,-3.581931 56.165233,-3.581588 56.165284,-3.581444 56.165332,-3.581399 56.165365)",Powmill,"56.165472","-3.581653",12723.1,1136.9,Mobile 2,Hatchbank Rd,"56.177689","-3.408898",Mobile 2 Week 1 Wednesday
"LINESTRING (-3.581399 56.165365,-3.581444 56.165332,-3.581588 56.165284,-3.581931 56.165233,-3.581899 56.165135,-3.581769 56.164673,-3.58179 56.164512,-3.581619 56.164242,-3.580837 56.164653,-3.580631 56.164793,-3.580303 56.165122,-3.579958 56.165477,-3.579862 56.165573,-3.579754 56.165733,-3.579524 56.166078,-3.579404 56.166385,-3.579386 56.166811,-3.579438 56.16702,-3.579567 56.16734,-3.579716 56.167532,-3.579823 56.167647,-3.580028 56.167839,-3.580757 56.168383,-3.581028 56.16863,-3.581218 56.168868,-3.58133 56.169072,-3.581392 56.169302,-3.582001 56.173031,-3.582008 56.173512,-3.581924 56.173966,-3.581847 56.174221,-3.58155 56.174784,-3.581198 56.175213,-3.580647 56.175738,-3.579724 56.176471,-3.578626 56.177179,-3.577187 56.177892,-3.576243 56.178283,-3.573623 56.179311,-3.572991 56.179477,-3.572699 56.179542,-3.571144 56.179912,-3.569198 56.180251,-3.566801 56.180631,-3.566039 56.180846,-3.565813 56.180919,-3.565483 56.18105,-3.56497 56.181321,-3.564506 56.181683,-3.56421 56.181906,-3.563717 56.182293,-3.563079 56.182779,-3.56257 56.183078,-3.562033 56.183354,-3.561095 56.183784,-3.560001 56.184286,-3.559759 56.184367,-3.559547 56.184437,-3.55907 56.184531,-3.55593 56.184738,-3.555753 56.184745,-3.554857 56.184783,-3.554003 56.184805,-3.552492 56.184742,-3.552046 56.184774,-3.551825 56.184822,-3.551602 56.184887,-3.551412 56.184964,-3.551118 56.1851,-3.54826 56.1864,-3.547739 56.186636,-3.546 56.187461,-3.546333 56.187653,-3.546766 56.18776,-3.547091 56.187642,-3.54845 56.187188,-3.548704 56.187174)",Crook of Devon,"56.18766","-3.548791",4332.1,387.7,Mobile 2,Powmill,"56.165472","-3.581653",Mobile 2 Week 1 Wednesday
"LINESTRING (-3.548704 56.187174,-3.54845 56.187188,-3.547091 56.187642,-3.546766 56.18776,-3.546333 56.187653,-3.546 56.187461,-3.545797 56.187554,-3.544917 56.187959,-3.54403 56.188368,-3.543489 56.188617,-3.543021 56.188833,-3.542143 56.189203,-3.541385 56.189552,-3.539962 56.190119,-3.535828 56.191165,-3.529978 56.192097,-3.525732 56.192969,-3.528111 56.194523,-3.528145 56.194581,-3.528116 56.194663,-3.527525 56.195276,-3.527324 56.195634,-3.527295 56.196056,-3.527567 56.196401,-3.527597 56.196617,-3.52745 56.196962,-3.527067 56.197731,-3.526848 56.1986,-3.527293 56.201159,-3.52695 56.203123,-3.528793 56.204446,-3.529311 56.204818,-3.531416 56.207016,-3.531455 56.20748,-3.530613 56.208998,-3.530405 56.209161,-3.530396 56.209299,-3.530727 56.210021,-3.530798 56.21009,-3.530503 56.210273,-3.53011 56.210501,-3.529743 56.210689,-3.529386 56.210829,-3.528268 56.211159,-3.527223 56.211385,-3.527017 56.211211,-3.526896 56.211105,-3.526786 56.210961)",Carnbo,"56.211021","-3.526532",4012.3,472.9,Mobile 2,Crook of Devon,"56.18766","-3.548791",Mobile 2 Week 1 Wednesday
"LINESTRING (-3.526786 56.210961,-3.526896 56.211105,-3.527017 56.211211,-3.527223 56.211385,-3.526493 56.211543,-3.526305 56.211577,-3.523924 56.212014,-3.522476 56.212277,-3.521352 56.212448,-3.520819 56.212529,-3.520304 56.212606,-3.518988 56.212738,-3.51372 56.21294,-3.507359 56.213345,-3.506459 56.213396,-3.505891 56.213382,-3.505298 56.21333,-3.503235 56.213016,-3.501247 56.212994,-3.500494 56.213133,-3.498849 56.213594,-3.497335 56.213923,-3.493123 56.214515,-3.492024 56.214572,-3.491192 56.214579,-3.489766 56.214449,-3.488187 56.214384,-3.486278 56.214713,-3.484522 56.215001,-3.483405 56.212702,-3.483194 56.212541,-3.482832 56.212509,-3.479983 56.213112,-3.479431 56.213106,-3.471203 56.212026,-3.46797 56.211794,-3.465034 56.211549,-3.463209 56.211361,-3.459657 56.210976,-3.453617 56.210167,-3.453059 56.210009,-3.452665 56.209746,-3.452318 56.209367,-3.452303 56.20913,-3.450974 56.209152,-3.446518 56.209024,-3.445666 56.208988,-3.444204 56.208927,-3.442914 56.208873,-3.441693 56.208822,-3.439954 56.208739,-3.43977 56.208725,-3.43934 56.20866,-3.438848 56.208561,-3.438691 56.20852,-3.438303 56.20845,-3.43805 56.208452,-3.43791 56.208473,-3.437751 56.208527,-3.437478 56.208684,-3.437409 56.208813,-3.437376 56.208877,-3.437235 56.20899,-3.437026 56.209098,-3.436814 56.209161,-3.436516 56.209205,-3.436176 56.209208,-3.435924 56.209171,-3.435613 56.20907,-3.435514 56.209034,-3.435363 56.208937,-3.435271 56.208864,-3.433814 56.20831,-3.433758 56.208286,-3.433414 56.208133,-3.433316 56.208083,-3.433165 56.207993,-3.433126 56.208007,-3.43299 56.208005,-3.432952 56.20799,-3.432921 56.207968,-3.432921 56.207886,-3.432952 56.207863,-3.43275 56.207752,-3.432333 56.207529,-3.432042 56.207378,-3.43163 56.207207,-3.430949 56.206988,-3.430471 56.206862,-3.429783 56.206687,-3.429563 56.206638,-3.428798 56.20645,-3.428456 56.206363,-3.428073 56.206265,-3.427493 56.206111,-3.427153 56.206014,-3.426777 56.2059,-3.425993 56.205664,-3.424446 56.205197,-3.424111 56.205088,-3.424046 56.205067,-3.423754 56.205001,-3.423426 56.204949,-3.423082 56.204922,-3.422459 56.204897,-3.422251 56.204907,-3.421984 56.204938,-3.421315 56.205063,-3.421206 56.204706,-3.421128 56.204397,-3.421116 56.204342,-3.421058 56.204058,-3.421054 56.203871,-3.421144 56.203859,-3.421507 56.20394,-3.421515 56.203908,-3.421582 56.203834,-3.421861 56.203773,-3.422343 56.203711,-3.422452 56.203697,-3.422555 56.203684,-3.422789 56.203664,-3.423262 56.203751,-3.423574 56.203814,-3.42363 56.203748,-3.423743 56.203676,-3.423925 56.203644,-3.42424 56.203644,-3.424509 56.203617,-3.424701 56.203562)",Whyte Court,"56.203663","-3.424794",7583,633.9,Mobile 2,Carnbo,"56.211021","-3.526532",Mobile 2 Week 1 Wednesday
"LINESTRING (-3.056549 56.457605,-3.057136 56.456855,-3.057253 56.456748,-3.057412 56.456697,-3.057626 56.456667,-3.057722 56.456568,-3.058039 56.456347,-3.058302 56.456214,-3.058599 56.456144,-3.05967 56.456088,-3.060162 56.456065,-3.060496 56.456044,-3.062689 56.455922,-3.062808 56.455946,-3.062909 56.45598,-3.062943 56.455966,-3.063188 56.455846,-3.06376 56.455584,-3.064564 56.455224,-3.065394 56.454851,-3.065603 56.454767,-3.065906 56.454641,-3.066055 56.454576,-3.066303 56.45439,-3.066395 56.454147,-3.066425 56.453725,-3.066532 56.45347,-3.066688 56.453312,-3.067417 56.453107,-3.067638 56.453011,-3.067653 56.452865,-3.067891 56.452718,-3.069145 56.452595,-3.069543 56.452499,-3.069824 56.452394,-3.071131 56.451665,-3.071585 56.451454,-3.072062 56.451352,-3.072445 56.451358,-3.073165 56.451415,-3.073612 56.451395,-3.074281 56.45135,-3.074719 56.451307,-3.076216 56.451126,-3.076285 56.451326,-3.07602 56.451504,-3.075988 56.451515)",Kingoodie,"56.451639","-3.076132",1603.7,213.5,Mobile 2,Invergowrie,"56.457614","-3.056586",Mobile 2 Week 2 Thursday
"LINESTRING (-3.075988 56.451515,-3.07602 56.451504,-3.076285 56.451326,-3.076216 56.451126,-3.074719 56.451307,-3.074281 56.45135,-3.073612 56.451395,-3.073165 56.451415,-3.072445 56.451358,-3.072062 56.451352,-3.071585 56.451454,-3.071131 56.451665,-3.069824 56.452394,-3.069543 56.452499,-3.069145 56.452595,-3.067891 56.452718,-3.067653 56.452865,-3.067638 56.453011,-3.067417 56.453107,-3.066688 56.453312,-3.066532 56.45347,-3.066425 56.453725,-3.066395 56.454147,-3.066303 56.45439,-3.066055 56.454576,-3.065906 56.454641,-3.065603 56.454767,-3.065394 56.454851,-3.064564 56.455224,-3.06376 56.455584,-3.063188 56.455846,-3.062943 56.455966,-3.062909 56.45598,-3.062808 56.455946,-3.062689 56.455922,-3.060496 56.456044,-3.060162 56.456065,-3.05967 56.456088,-3.058599 56.456144,-3.058302 56.456214,-3.058039 56.456347,-3.057722 56.456568,-3.057626 56.456667,-3.057821 56.456815,-3.057859 56.456885)",Longforgan,"56.456824","-3.058235",1502.4,189.2,Mobile 2,Kingoodie,"56.451639","-3.076132",Mobile 2 Week 2 Thursday
"LINESTRING (-3.057859 56.456885,-3.057821 56.456815,-3.057626 56.456667,-3.057722 56.456568,-3.058039 56.456347,-3.058302 56.456214,-3.058599 56.456144,-3.05967 56.456088,-3.060162 56.456065,-3.060496 56.456044,-3.062689 56.455922,-3.062808 56.455946,-3.062909 56.45598,-3.062943 56.455966,-3.063188 56.455846,-3.06376 56.455584,-3.064564 56.455224,-3.065394 56.454851,-3.065603 56.454767,-3.065906 56.454641,-3.066055 56.454576,-3.066303 56.45439,-3.066395 56.454147,-3.066425 56.453725,-3.066532 56.45347,-3.066688 56.453312,-3.067417 56.453107,-3.067638 56.453011,-3.067653 56.452865,-3.067891 56.452718,-3.069145 56.452595,-3.069543 56.452499,-3.069824 56.452394,-3.071131 56.451665,-3.071585 56.451454,-3.072062 56.451352,-3.072445 56.451358,-3.073165 56.451415,-3.073612 56.451395,-3.074281 56.45135,-3.074719 56.451307,-3.076216 56.451126,-3.077 56.451027,-3.077389 56.450992,-3.07794 56.451004,-3.078373 56.451076,-3.079188 56.451272,-3.080924 56.451508,-3.081363 56.451546,-3.082005 56.451586,-3.082646 56.451573,-3.083625 56.451496,-3.084235 56.451374,-3.085875 56.450856,-3.087152 56.450383,-3.087525 56.450188,-3.088213 56.449753,-3.088543 56.449578,-3.089019 56.449385,-3.089374 56.449276,-3.091434 56.448868,-3.092232 56.448682,-3.092934 56.44863,-3.093234 56.448572,-3.093861 56.448349,-3.094488 56.448094,-3.09487 56.447915,-3.095488 56.447571,-3.095963 56.447365,-3.096065 56.44722,-3.096074 56.446742,-3.096104 56.446502,-3.096179 56.446304,-3.09627 56.446207,-3.096467 56.446109,-3.101245 56.445001,-3.101622 56.444915,-3.102041 56.444819,-3.102564 56.444724,-3.10443 56.444563,-3.104873 56.444505,-3.105154 56.444433,-3.105338 56.444361,-3.105476 56.444276,-3.105561 56.444166,-3.105597 56.444044,-3.105579 56.443926,-3.105499 56.443761,-3.105551 56.443672,-3.105675 56.443615,-3.105755 56.443582,-3.10684 56.443151,-3.107953 56.442853,-3.112258 56.441756,-3.11245 56.441744,-3.112674 56.441758,-3.1145 56.442073,-3.114645 56.442091,-3.114878 56.442082,-3.116377 56.441863,-3.116923 56.441778,-3.121937 56.440976,-3.122305 56.440964,-3.123694 56.441074,-3.124595 56.441178,-3.125346 56.44121,-3.127206 56.440395,-3.128227 56.43994,-3.133841 56.437396,-3.134776 56.436964,-3.1421 56.434457,-3.142322 56.434381,-3.142816 56.434212,-3.143553 56.433976,-3.14413 56.433809,-3.145461 56.433425,-3.152884 56.431298,-3.153352 56.431145,-3.160412 56.428411,-3.161416 56.428021,-3.15872 56.424842,-3.158673 56.424783,-3.158644 56.424749,-3.155907 56.421469,-3.156087 56.421394,-3.16409 56.418128,-3.164318 56.418021,-3.164585 56.417956,-3.166405 56.417659,-3.175552 56.416169,-3.177979 56.415766,-3.180436 56.415371,-3.181329 56.415227,-3.181787 56.415139,-3.182025 56.415024,-3.182124 56.414848,-3.182142 56.414333,-3.182217 56.41404,-3.182383 56.413772,-3.182634 56.413508,-3.185266 56.411892,-3.186557 56.4111,-3.187032 56.410808,-3.190269 56.408781,-3.192643 56.407293,-3.195805 56.405312,-3.199732 56.402803,-3.200385 56.402385,-3.202419 56.401103,-3.204476 56.399816,-3.204487 56.399811,-3.204539 56.399777,-3.204607 56.399701,-3.20468 56.399504,-3.205421 56.39727,-3.205474 56.397169,-3.205499 56.397083,-3.205592 56.396922,-3.205987 56.396494,-3.206267 56.396276,-3.206903 56.395766,-3.207291 56.395421,-3.207528 56.39519,-3.20777 56.394953,-3.208922 56.393823,-3.208984 56.393766,-3.209326 56.393531)",Errol PS,"56.3935092","-3.209277",13162.3,1090,Mobile 2,Longforgan,"56.456824","-3.058235",Mobile 2 Week 2 Thursday
"LINESTRING (-3.209326 56.393531,-3.208984 56.393766,-3.208922 56.393823,-3.20777 56.394953,-3.206469 56.394557,-3.206238 56.394534,-3.205817 56.394543,-3.20586 56.395077)",Errol Sheltered Housing,"56.395069","-3.206195",376.5,62.6,Mobile 2,Errol PS,"56.3935092","-3.209277",Mobile 2 Week 2 Thursday
"LINESTRING (-3.20586 56.395077,-3.205817 56.394543,-3.206238 56.394534,-3.206469 56.394557,-3.20777 56.394953,-3.208922 56.393823,-3.208984 56.393766,-3.20937 56.393501,-3.209671 56.393304,-3.210074 56.393132,-3.21064 56.392868,-3.210802 56.392807,-3.211096 56.392635,-3.211173 56.39257,-3.211276 56.392481,-3.211602 56.392389,-3.211961 56.392323,-3.21218 56.392311,-3.212313 56.392321,-3.212601 56.39238,-3.212785 56.39238,-3.213288 56.39227,-3.213457 56.392216,-3.213741 56.392069,-3.213933 56.391966,-3.214134 56.391877,-3.214218 56.391841,-3.214659 56.391639,-3.215031 56.39147,-3.215199 56.391388,-3.215419 56.391295,-3.21557 56.391241,-3.216454 56.39105,-3.216934 56.390937,-3.216839 56.390808,-3.216799 56.390775,-3.216659 56.390658,-3.216357 56.390524,-3.215983 56.390372,-3.215679 56.390249,-3.215361 56.390115,-3.21534 56.390034,-3.215352 56.389962,-3.215496 56.389848,-3.216886 56.389174,-3.217855 56.388748,-3.21895 56.388304,-3.219402 56.388172,-3.221329 56.387716,-3.222469 56.387495,-3.224102 56.387252,-3.224396 56.387193,-3.224802 56.387075,-3.226685 56.386391,-3.227482 56.386099,-3.22821 56.385799,-3.22935 56.385366,-3.230498 56.384898,-3.231836 56.384399,-3.232472 56.384161,-3.232948 56.383894,-3.233416 56.383623,-3.234135 56.383313,-3.235125 56.383004,-3.235325 56.38297,-3.236068 56.382922,-3.236769 56.382853,-3.238407 56.382556,-3.240261 56.382123,-3.241724 56.381801,-3.242407 56.381515,-3.243093 56.381354,-3.246432 56.380821,-3.248973 56.38047,-3.250252 56.380351,-3.251866 56.380363,-3.252938 56.38027,-3.253006 56.380263,-3.268061 56.378692,-3.271023 56.378393,-3.271735 56.378336,-3.274585 56.378017,-3.277451 56.377708,-3.278722 56.377618,-3.279812 56.377613,-3.280832 56.37767,-3.281474 56.377705,-3.282274 56.37771,-3.283183 56.377685,-3.28342 56.377659,-3.283655 56.377617,-3.284154 56.377497,-3.285966 56.376967,-3.287133 56.376763,-3.288807 56.376321,-3.289097 56.376272,-3.289402 56.376241,-3.289712 56.376239,-3.289871 56.376259,-3.290257 56.376344,-3.290729 56.376425,-3.291133 56.376411,-3.292626 56.376268,-3.292668 56.376264,-3.293588 56.376173,-3.294137 56.376123,-3.296016 56.375955,-3.299592 56.375675,-3.300233 56.375625,-3.300944 56.375569,-3.301207 56.375545,-3.303516 56.375324,-3.303694 56.375311,-3.303853 56.3753,-3.304215 56.375277,-3.304619 56.375271,-3.304975 56.375287,-3.305343 56.375307,-3.305678 56.375346,-3.306138 56.375441,-3.306375 56.37549,-3.306557 56.375542,-3.306633 56.375564,-3.306961 56.375687,-3.307039 56.375716,-3.307234 56.375811,-3.307477 56.375933,-3.307836 56.376137,-3.308854 56.375528,-3.310447 56.374581,-3.310573 56.374538,-3.310779 56.374519,-3.310994 56.374519,-3.311138 56.374539,-3.311352 56.374583,-3.311459 56.374613,-3.311815 56.374668,-3.312228 56.374695,-3.312419 56.37469,-3.312811 56.374655,-3.314462 56.374353,-3.315426 56.374263,-3.316599 56.374124,-3.317594 56.37404,-3.320343 56.373874,-3.321857 56.3738,-3.324171 56.373721,-3.32759 56.373672,-3.328802 56.373688,-3.329294 56.373709,-3.329912 56.373747,-3.330708 56.373822,-3.331306 56.373895,-3.332032 56.374006,-3.332773 56.374143,-3.333437 56.374289,-3.333885 56.374404,-3.334489 56.374584,-3.335569 56.374945,-3.336163 56.375181,-3.338013 56.376039,-3.339202 56.376611,-3.344064 56.378823,-3.347059 56.380119,-3.349208 56.381009,-3.350024 56.381327,-3.350513 56.381485,-3.351612 56.381805,-3.352857 56.382093,-3.353944 56.382279,-3.355144 56.382436,-3.356262 56.382517,-3.361606 56.382532,-3.365451 56.382605,-3.368595 56.38272,-3.370811 56.382864,-3.371645 56.382959,-3.373028 56.383198,-3.374065 56.383419,-3.374904 56.383673,-3.375636 56.383934,-3.376645 56.384346,-3.37802 56.384936,-3.379147 56.385341,-3.380331 56.385669,-3.381578 56.385946,-3.38262 56.386123,-3.382986 56.386158,-3.384321 56.386283,-3.385159 56.386373,-3.387532 56.386641,-3.388447 56.386724,-3.39017 56.386773,-3.391249 56.386761,-3.395612 56.386563,-3.398772 56.386394,-3.400223 56.38625,-3.4013 56.386044,-3.40218 56.38579,-3.402951 56.385505,-3.403743 56.385128,-3.403973 56.385005,-3.404219 56.38485,-3.404861 56.384368,-3.405543 56.383699,-3.40639 56.382639,-3.407869 56.380745,-3.409035 56.379172,-3.409934 56.378148,-3.410923 56.376934,-3.411515 56.376245,-3.411971 56.37583,-3.412424 56.37546,-3.412664 56.375292,-3.413102 56.375033,-3.414068 56.374552,-3.414652 56.374294,-3.415267 56.374058,-3.417387 56.373333,-3.418306 56.372992,-3.419457 56.372499,-3.419998 56.372171,-3.420715 56.371746,-3.421494 56.371161,-3.421904 56.370791,-3.422353 56.370236,-3.422733 56.369641,-3.423025 56.369077,-3.423179 56.368431,-3.423216 56.367871,-3.423179 56.367384,-3.423054 56.366872,-3.422871 56.366378,-3.422654 56.365989,-3.422375 56.365601,-3.421975 56.365184,-3.421534 56.364817,-3.420959 56.364397,-3.420284 56.364056,-3.419089 56.363613,-3.418438 56.363386,-3.417964 56.363242,-3.416905 56.362959,-3.414914 56.362461,-3.413018 56.361914,-3.412101 56.361614,-3.411211 56.361301,-3.409416 56.360592,-3.40855 56.360221,-3.407729 56.359845,-3.406014 56.35895,-3.404445 56.358024,-3.403693 56.357509,-3.402273 56.356441,-3.40162 56.355895,-3.400561 56.354859,-3.399611 56.35379,-3.399173 56.353253,-3.398624 56.352549,-3.398135 56.351853,-3.397695 56.351106,-3.397327 56.350349,-3.397181 56.349952,-3.396956 56.349272,-3.396788 56.348606,-3.39668 56.348035,-3.396633 56.347305,-3.396642 56.347008,-3.396658 56.346735,-3.396637 56.346133,-3.396636 56.345655,-3.396583 56.34497,-3.396546 56.344573,-3.396455 56.343994,-3.396345 56.343441,-3.396045 56.342506,-3.39607 56.342423,-3.396134 56.342359,-3.396253 56.342266,-3.396558 56.342381,-3.397895 56.342886,-3.398529 56.343125,-3.398833 56.34324,-3.400194 56.343754,-3.400106 56.343731)",Doodlebug Nursery,"56.343956","-3.399911",19809.3,1422.5,Mobile 2,Errol Sheltered Housing,"56.395069","-3.206195",Mobile 2 Week 2 Thursday
"LINESTRING (-3.716473 56.697234,-3.716712 56.697274,-3.717421 56.697373,-3.717447 56.697375,-3.717918 56.697412,-3.718719 56.697438,-3.719367 56.697454,-3.720232 56.69747,-3.720611 56.697481,-3.721039 56.697511,-3.721112 56.697521,-3.721277 56.697541,-3.721667 56.697611,-3.722012 56.697694,-3.722333 56.697798,-3.722635 56.697921,-3.7228 56.697998,-3.722877 56.698034,-3.722987 56.698086,-3.72342 56.698397,-3.7237 56.698698,-3.723775 56.698812,-3.723797 56.698844,-3.724235 56.699517,-3.7244 56.699862,-3.724445 56.69999,-3.724548 56.700278,-3.724583 56.700413,-3.724601 56.700477,-3.724625 56.700546,-3.72466 56.700599,-3.724681 56.700632,-3.724776 56.700706,-3.72501 56.700834,-3.725208 56.700889,-3.725528 56.700923,-3.726097 56.700959,-3.726773 56.700993,-3.727097 56.70102,-3.727316 56.701039,-3.727658 56.701085,-3.727785 56.701102,-3.728196 56.701186,-3.728469 56.701254,-3.728574 56.701281,-3.729099 56.701448,-3.730061 56.701733,-3.730706 56.701928,-3.730788 56.701953,-3.731101 56.702047,-3.73132 56.702113,-3.731342 56.70212,-3.731528 56.702176,-3.7317 56.702228,-3.732023 56.702326,-3.732742 56.702574,-3.732905 56.702628,-3.733483 56.702849,-3.733919 56.703014,-3.734081 56.703074,-3.734294 56.703172,-3.734644 56.703325,-3.735078 56.703481,-3.735337 56.703549,-3.735675 56.703631,-3.736466 56.703823,-3.736732 56.703882,-3.736968 56.703494,-3.736881 56.703469,-3.736649 56.703419,-3.736631 56.703415)",Fishers View,"56.703474","-3.736595",1624.1,165.7,Mobile 3,Aldour Gardens,"56.69684","-3.716692",Mobile 3 Week 1 Thursday
